,Company name,"Street, no., building etc, line 1",City,Country,"NACE Rev. 2
Core code (4 digits)","Operating
revenue
(Turnover)
m EUR
2017","Operating
revenue
(Turnover)
m EUR
2016","Operating
revenue
(Turnover)
m EUR
2015","Operating
revenue
(Turnover)
m EUR
2014","Operating
revenue
(Turnover)
m EUR
2013","Operating
revenue
(Turnover)
m EUR
2012","Operating
revenue
(Turnover)
m EUR
2011","Operating
revenue
(Turnover)
m EUR
2010","Operating
revenue
(Turnover)
m EUR
2009","Operating
revenue
(Turnover)
m EUR
2008","Number of employees
2017","Number of employees
2016","Number of employees
2015","Number of employees
2014","Number of employees
2013","Number of employees
2012","Number of employees
2011","Number of employees
2010","Number of employees
2009","Number of employees
2008"
,SINIAT,500 RUE MARCEL DEMONQUE,AVIGNON,France,2362,n.a.,357,350,368,414,463,385,359,353,409,n.a.,"1,037","1,152","1,250","1,408",n.a.,n.a.,"1,198","1,186","1,203"
,SINO JET MANAGEMENT LIMITED,18 HARBOUR ROAD,WAN CHAI,Hong Kong,5110,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,64,64,64,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SIORAT,LE GRIFFOLET,USSAC,France,4211,n.a.,77,68,76,68,63,66,46,40,29,n.a.,n.a.,197,202,201,204,181,172,156,n.a.
,SITEK INSULATION,RUE DE LAUTERBOURG ALTENSTADT,WISSEMBOURG,France,2399,n.a.,20,17,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,127,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SKYLINER AVIATION LIMITED,14 HEATHWOOD POINT,LONDON,United Kingdom,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SL MANAGEMENT LLC,788 MORRIS TPKE,SHORT HILLS,United States of America,8211,6,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,75,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
180,SMART FRANCE SAS,EUROPOLE DE SARREGUEMINES,HAMBACH,France,2910,n.a.,143,165,n.a.,139,111,96,50,140,125,n.a.,827,n.a.,n.a.,n.a.,n.a.,782,n.a.,n.a.,828
130,SMURFIT KAPPA CELLULOSE DU PIN,LIEU-DIT FACTURE,BIGANOS,France,1712,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,207,264,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
147,SMURFIT KAPPA PAPIER RECYCLE FRANCE,ALLEE DES FOUGERES,BIGANOS,France,1712,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,163,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,362
388,SNC COGELYO OUEST,ZAC DES COESMES,CESSON SEVIGNE,France,3511,n.a.,11,12,12,14,27,36,47,34,35,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SNC MATERIAUX ENROBES DU NORD,GARE D EAU,ANNAY,France,4211,n.a.,n.a.,n.a.,14,15,13,14,27,16,18,n.a.,n.a.,n.a.,55,n.a.,68,n.a.,80,n.a.,n.a.
527,SNC RENAULT DOUAI,,,France,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SNF SAS,ZONE D AMENAGEMENT CONCERTE,ANDREZIEUX BOUTHEON,France,2016,n.a.,607,624,607,609,588,549,483,348,401,n.a.,"1,118","1,077","1,020",996,n.a.,n.a.,n.a.,n.a.,708
534,SOBEYS CAPITAL INC,1115 CARDIFF BLVD,MISSISSAUGA,Canada,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
332,SOC CHAMBERIENNE DISTRIBUTION CHALEUR,ZONE INDUSTRIELLE BISSY,CHAMBERY,France,3530,n.a.,22,22,22,26,25,24,26,n.a.,26,n.a.,35,34,32,n.a.,32,33,n.a.,n.a.,34
234,SOC D' EXPLOITATION DE LA TOUR EIFFEL,TOUR EIFFEL CHAMPS DE MARS,PARIS,France,9103,n.a.,80,84,96,74,n.a.,74,68,66,64,n.a.,n.a.,n.a.,312,308,304,300,300,298,287
,SOC DES FOURS A CHAUX DE SORCY,JARDINS BOIELDIEU,PUTEAUX,France,2352,n.a.,30,31,32,33,42,47,43,33,49,n.a.,68,71,72,73,78,82,83,84,86
404,SOC EUROPEENNE DES CHAUX ET LIANTS,HAMEAU DE FLOSAILLES,ST SAVIN,France,2352,n.a.,8,9,8,8,9,10,10,8,10,n.a.,13,12,12,12,12,n.a.,n.a.,n.a.,14
,SOC NICOISE REALISATION THERMIQUE,33 BOULEVARD DE L ARIANE,NICE,France,3821,n.a.,43,43,43,36,38,36,32,34,28,n.a.,59,56,54,53,54,57,57,55,54
,SOCACHAL,SQUARE DE LA LIBERATION,CACHAN,France,3530,n.a.,5,5,5,5,5,4,n.a.,4,n.a.,n.a.,n.a.,1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SOCIETE ALSACIENNE DE RECYCLAGE DE MATERIAUX,9 ROUTE DU ROHRSCHOLLEN,STRASBOURG,France,2399,n.a.,n.a.,5,n.a.,10,n.a.,n.a.,1,1,1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,7,n.a.,6
,SOCIETE ANONYME D'ECONOMIE MIXTE POUR LA GESTION DE LA GEOTHERMIE ET DES RESAUX A MAISONS ALFORT,118 AVENUE DU GENERAL DE GAULLE,MAISONS ALFORT,France,3530,n.a.,7,7,8,8,7,7,6,8,6,n.a.,4,4,4,4,4,4,4,4,3
291,SOCIETE ANONYME DES PAPETERIES DE BEGLES,91 QUAI DU PRESIDENT WILSON,BEGLES,France,1712,n.a.,38,36,37,36,38,38,34,32,37,n.a.,n.a.,92,93,96,100,98,98,96,96
442,SOCIETE BLESOISE DE DISTRIBUTION DE CHALEUR,89 ROUTE DE CHATEAURENAULT,BLOIS,France,3530,n.a.,4,4,4,4,4,5,5,5,2,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4
473,SOCIETE CHIMIQUE DE OISSEL,TOUR COUPOLE,COURBEVOIE,France,2015,n.a.,1,1,2,3,5,5,3,4,32,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SOCIETE COOPERATIVE AGRICOLE ET VITICOLE BOURGOGNE DU SUD,RUE DES FRERES LUMIERE,CHALON SUR SAONE,France,4621,224,243,252,240,291,259,234,188,218,219,n.a.,n.a.,n.a.,n.a.,216,n.a.,n.a.,n.a.,n.a.,n.a.
425,SOCIETE D'ECONOMIE MIXTE POUR LA MAITRISE ET LA RECUPERATION DE L'ENERGIE THERMIQUE,PLACE DE L HOTEL DE VILLE,HEROUVILLE ST CLAIR,France,3530,5,n.a.,5,5,6,5,4,5,5,4,7,n.a.,6,7,8,7,8,8,9,8
444,SOCIETE D'EXPLOITATION DU CHAUFFAGE URBAIN D'AUTUN,SAINT PIERRE,AUTUN,France,3530,4,4,3,3,3,4,3,3,3,3,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
459,SOCIETE DE CHAUFFAGE DE MELUN MONTAIGU,IMMEUBLE LE WILSON IMM WILSON 2 70 80,PUTEAUX,France,3530,n.a.,2,4,1,1,1,1,3,3,3,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
317,SOCIETE DE CHAUFFAGE URBAIN DE CRETEIL,1 RUE DES ARCHIVES,CRETEIL,France,3530,n.a.,27,29,29,35,28,27,28,28,29,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
265,SOCIETE DE CHAUFFE DE COMBUSTIBLES DE REPARATIONS ET D APPAREILLAGES MECANIQUES,IMMEUBLE LE WILSON,PUTEAUX,France,3530,n.a.,58,66,0,94,141,112,109,125,124,n.a.,n.a.,n.a.,n.a.,184,287,290,298,304,310
405,SOCIETE DE CLIMATISATION DE SURESNES,TOUR EUROPE,COURBEVOIE,France,4671,n.a.,8,7,7,9,9,9,8,7,7,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
410,SOCIETE DE COGENERATION DU BOURRAY,2 RUE DE LA TOUCHE LAMBERT,CESSON SEVIGNE,France,3530,n.a.,7,9,10,10,11,9,9,10,10,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SOCIETE DE CONSTRUCTION ET D EXPLOITATION DE SILOS AU PORT RHENAN DE COLMAR NEUF BRISACH,1 PLACE DE LA GARE,COLMAR,France,161,n.a.,n.a.,2,n.a.,1,1,1,1,1,1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SOCIETE DE DEVELOPPEMENT ENERGETIQUE DE LA VALLEE DE LA ROSSELLE,6 RUE DES TREZELOTS,PULNOY,France,3530,n.a.,3,2,2,4,5,5,5,5,6,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SOCIETE DE DISTRIBUTION DE CHA LEUR DE VITRY,131 RUE LEON GEFFROY,VITRY SUR SEINE,France,3530,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
386,SOCIETE DE DISTRIBUTION DE CHALEUR DE BAGNOLET - S D C B SAS,5 AVENUE DES ROSES,BAGNOLET,France,3530,n.a.,11,22,15,15,4,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
411,SOCIETE DE DISTRIBUTION DE CHALEUR DE FIRMINY,CHEMIN DE LA PATE,FIRMINY,France,3530,n.a.,7,7,7,8,8,7,7,7,8,n.a.,10,12,12,n.a.,10,11,n.a.,12,n.a.
467,SOCIETE DE DISTRIBUTION DE CHALEUR DE LIMOGES BEAUBREUIL,86 B BOULEVARD DU MAS BOUYOL,LIMOGES,France,3530,n.a.,2,2,2,2,4,2,2,2,2,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
409,SOCIETE DE DISTRIBUTION DE CHALEUR DU MONT-GAILLARD,ZAC DU PRESSOIR,LE HAVRE,France,3530,n.a.,7,7,19,9,7,7,7,6,6,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SOCIETE DEPALOR,CHEMIN DES DAMES,PHALSBOURG,France,1621,n.a.,0,1,4,46,60,57,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
295,SOCIETE DES LUBRIFIANTS DE NANTERRE,171 AVENUE JULES QUENTIN,NANTERRE,France,1920,n.a.,n.a.,36,33,28,38,37,38,57,45,n.a.,n.a.,93,91,89,n.a.,n.a.,92,97,93
367,SOCIETE DIJONNAISE D'ENERGIE NOUVELLE,CHEMIN DE LA RENTE DE LA CRAS,DIJON,France,3530,n.a.,14,15,11,5,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
371,SOCIETE DISTRIBUTION CHALEUR LIMOGES,CHAUFFERIE VAL DE L AURENCE,LIMOGES,France,3530,n.a.,14,13,12,13,13,10,8,8,9,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SOCIETE EUROPEENNE DE VEHICULES LEGERS DU NORD - SEVEL NORD,ZIN 3,LIEU ST AMAND,France,2910,n.a.,"1,360","1,141","1,105","1,046","1,037","1,255","1,222","1,169","2,098",n.a.,n.a.,"2,363","2,413","2,338","2,424","2,494","2,667","3,119","3,295"
,SOCIETE FROMAGERE DE BOUVRON,1 CHEMIN DE GAUTHERAIS,BOUVRON,France,1051,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,214,223,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SOCIETE FROMAGERE DE CHARCHIGNE,Credit needed,Credit needed,Credit needed,Credit needed,n.a.,Credit needed,n.a.,Credit needed,Credit needed,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SOCIETE FROMAGERE DE DOMFRONT,Credit needed,Credit needed,Credit needed,Credit needed,n.a.,Credit needed,n.a.,Credit needed,Credit needed,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SOCIETE FROMAGERE DE RODEZ,Credit needed,Credit needed,Credit needed,Credit needed,n.a.,Credit needed,n.a.,Credit needed,Credit needed,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SOCIETE FROMAGERE DE SAINTE CECILE,Credit needed,Credit needed,Credit needed,Credit needed,n.a.,Credit needed,n.a.,Credit needed,Credit needed,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
499,SOCIETE GARDANNAISE COGENERATION,184 COURS LA FAYETTE,LYON,France,3530,n.a.,n.a.,0,0,0,7,31,50,40,54,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
434,SOCIETE GEOTHERMALE DES RIVES DE MARNE,72 AVENUE JEAN BAPTISTE CLEMENT,BOULOGNE BILLANCOURT,France,3530,n.a.,5,4,4,7,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,5,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SOCIETE INDUSTRIELLE DE SAINT FLORENT EN ABREGEE SOCIETE INDUSTRIELLE DE ST FLORENT,Credit needed,Credit needed,Credit needed,Credit needed,n.a.,Credit needed,n.a.,Credit needed,Credit needed,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
47,SOCIETE INDUSTRIELLE LESAFFRE,Credit needed,Credit needed,Credit needed,Credit needed,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SOCIETE INTERNATIONALE DE FORGEAGE ET DE MATRICAGE,6 RUE CONDORCET,CLERMONT FERRAND,France,2550,n.a.,28,28,27,28,26,21,19,19,20,n.a.,205,204,201,201,n.a.,180,176,176,174
,SOCIETE LAITIERE DE CLERMONT,2 RUE HENRI BREUIL,CLERMONT,France,1051,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,149,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SOCIETE LAITIERE DE L'HERMITAGE,PLACE DE LA GARE,L'HERMITAGE,France,1051,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,125,n.a.,115,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,266,n.a.,n.a.
,SOCIETE LAITIERE DE PONTIVY,RUE CHARLES TELLIER,LE SOURN,France,1051,n.a.,n.a.,163,179,143,178,134,115,105,101,n.a.,n.a.,177,177,170,n.a.,n.a.,173,172,n.a.
173,SOCIETE LAITIERE DE RETIERS,FROMY,RETIERS,France,1091,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,121,n.a.,136,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,349,n.a.,401
,SOCIETE LAITIERE DE VITRE,LIEU DIT GUICHARDIERES,VITRE,France,1051,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,190,187,194,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,392,396,n.a.
,SOCIETE LAITIERE DU BOCAGE ORNAIS,BP 7,ST HILAIRE DE BRIOUZE,France,1051,n.a.,59,64,85,84,70,75,59,42,59,n.a.,53,55,58,n.a.,55,n.a.,55,n.a.,n.a.
,SOCIETE LILLOISE DE MATERIAUX ENROBES,PORT FLUVIAL,SANTES,France,2399,n.a.,n.a.,n.a.,n.a.,12,16,16,n.a.,11,12,n.a.,n.a.,n.a.,n.a.,7,n.a.,n.a.,n.a.,n.a.,n.a.
49,SOCIETE NATIONALE D'EXPLOITATION INDUSTRIELLE DES TABACS ET ALLUMETTES,143 BOULEVARD ROMAIN ROLLAND,PARIS,France,1200,n.a.,"1,090","1,107","1,089","1,225","1,211","1,150","1,128","1,177",921,n.a.,849,"1,024","1,121",n.a.,n.a.,"1,275","1,337","1,811","1,988"
524,SOCIETE NATIONALE DES CHEMINS DE FER FRANCAIS (SNCF),,PARIS,France,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
554,SOCIETE NOUVELLE GREGOIRE,Credit needed,Credit needed,Credit needed,Credit needed,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SOCIETE PARISIENNE DE MATERIAUX ENROBES,2 RUE JEAN MERMOZ,MAGNY LES HAMEAUX,France,2399,n.a.,56,63,62,70,66,n.a.,58,56,58,n.a.,47,46,46,47,n.a.,n.a.,46,n.a.,42
525,SOCIETE PECHINEY ELECTROMETALLURGIE,,,France,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
453,SOCIETE THERMIQUE DE BONDY S T B,31 RUE ANDREI SAKHAROV,BONDY,France,3530,n.a.,3,2,3,3,2,1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
430,SOCIETE THERMIQUE DE SALON DE PROVENCE,11 CHEMIN DES CANOURGUES,SALON DE PROVENCE,France,3530,n.a.,5,5,5,4,6,5,4,4,4,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SOCIETE VEHICULES AUTOMOBILES BATILLY,ZONE INDUSTRIELLE BATILLY,BATILLY,France,2910,n.a.,"1,690","1,591","1,404","1,243","1,365","1,429","1,095",842,"1,229",n.a.,n.a.,"2,013","2,130",n.a.,n.a.,"2,366","2,310",n.a.,n.a.
329,SOCLI,,IZAOURT,France,2352,n.a.,23,24,27,30,31,32,31,32,37,n.a.,65,67,74,78,77,76,76,81,80
,SOFAXIS,Credit needed,Credit needed,Credit needed,Credit needed,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Credit needed,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
133,SOFIDEL FRANCE,CHAUSSEE DU BAN LA DAME,FROUARD,France,1722,n.a.,269,281,268,257,253,233,195,176,179,n.a.,721,702,688,686,n.a.,568,555,n.a.,511
,SOFIVO,,CONDE SUR VIRE,France,1091,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SOFREC-SOC DES EMBALLAGES MOULES,48 RUE DU PONT DE LA SAULE,FERE CHAMPENOISE,France,1729,n.a.,n.a.,7,7,n.a.,9,9,8,7,7,n.a.,n.a.,83,n.a.,n.a.,n.a.,n.a.,84,72,74
450,SOISSONS ENERGIES & ENVIRONNEMENT,6 RUE DU PARC,OBERHAUSBERGEN,France,3530,n.a.,n.a.,3,3,3,3,4,1,0,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SOLAIPA,Credit needed,Credit needed,Credit needed,Credit needed,n.a.,Credit needed,n.a.,Credit needed,Credit needed,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
216,SOLEVAL FRANCE,RESIDENCE LES PORTES DE L ATLANTIQUE,LE MANS,France,1041,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,76,62,33,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,167,171,97,n.a.
75,SOLVAY ENERGY SERVICES,25 RUE DE CLICHY,PARIS,France,3523,n.a.,657,672,836,825,"1,109",523,422,477,671,n.a.,76,74,78,81,n.a.,57,44,36,n.a.
184,SOLVAY OPERATIONS FRANCE,25 RUE DE CLICHY,PARIS,France,2013,n.a.,138,127,136,126,144,n.a.,158,149,177,n.a.,370,378,381,419,n.a.,n.a.,427,422,n.a.
477,SOUCHE PARTICIPATION,Credit needed,Credit needed,Credit needed,Credit needed,n.a.,n.a.,n.a.,n.a.,n.a.,Credit needed,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
520,SOUGNEZ & COMPAGNIE,RUE DES ECOLES 89,HOTTON,Belgium,8553,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,SOUTHERN CROSS INTERNATIONAL B.V.,BREDASEBAAN 2,BOSSCHENHOOFD,Netherlands,8559,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,7,7,7,7,6,4,6,6,n.a.
517,SPECIALISED TRANSPORTATION LIMITED,"1ST FLOOR, VIKING HOUSE, ST PAUL'S SQUARE",RAMSEY,Isle Of Man (United Kingdom),,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
267,SPONTEX,420 RUE D ESTIENNE D ORVES,COLOMBES,France,4644,n.a.,56,62,89,84,92,92,4,4,4,n.a.,237,249,n.a.,255,n.a.,n.a.,n.a.,n.a.,n.a.
,STARJET AVIATION SARL,ROUTE DES RONQUOS 146,SION,Switzerland,5110,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1,1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,STARLINK AVIATION,9025 AV RYAN,DORVAL,Canada,9311,n.a.,17,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,175,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,STARR EQUIPMENT CORP,90 PARK AVE,NEW YORK,United States of America,6910,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
205,STE BEARNAISE DE GESTION INDUSTRIELLE,RD 281 POLE 4,MOURENX,France,3530,n.a.,104,97,106,145,140,129,109,33,39,n.a.,270,278,286,n.a.,n.a.,n.a.,249,n.a.,205
337,STE D'IMPRESSION D'HEM,52 AVENUE HENRI DELECROIX,HEM,France,1330,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,STE DES ENROBES MEDITERRANEENS,ROUTE DE PEZENAS,ST THIBERY,France,2399,n.a.,15,13,17,17,14,13,15,18,20,n.a.,5,n.a.,n.a.,n.a.,4,n.a.,4,4,n.a.
510,STE GENERALE DES PRODUITS ALIMENTAIRES,,RAOUED,Tunisia,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,STE INDUST TEINTURERIE CHAUSSEE ROMAINE,ZI ROUVROY MORCOURT,ROUVROY,France,1330,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,STE LAITIERE DE MAYENNE,Credit needed,Credit needed,Credit needed,Credit needed,n.a.,Credit needed,n.a.,Credit needed,Credit needed,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
511,STE POEY,,MONASTIR,Tunisia,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
505,STE THERMIQUE INDUSTRIELLE TOULOISE STIT,15 ROUTE DE LENONCOURT,VARANGEVILLE,France,3530,n.a.,n.a.,0,1,0,0,0,2,4,4,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
,STEELCASE INC.,"901, 44TH STREET SOUTH EAST",GRAND RAPIDS,United States of America,3101,n.a.,"2,862","2,810","2,722","2,164","2,185","2,045","1,762","1,689","2,518",n.a.,"11,700","11,000","10,700","10,700","10,400","10,000","10,000","11,000","13,000"
,STEICO CASTELJALOUX,ROUTE DE COCUMONT,CASTELJALOUX,France,1621,n.a.,18,22,20,18,18,11,11,10,13,n.a.,64,76,78,n.a.,78,73,66,63,76
237,STERIMED SAS,ROUTE DE CERET,AMELIE LES BAINS PALALDA,France,1712,n.a.,n.a.,75,63,65,66,57,70,63,67,n.a.,n.a.,231,234,233,n.a.,n.a.,n.a.,n.a.,231
565,STMICROELECTRONICS SA,CH. DU CHAMP-DES-FILLES 39,PLAN-LES-OUATES,Switzerland,2611,n.a.,n.a.,n.a.,n.a.,n.a.,227,n.a.,68,n.a.,n.a.,35,35,35,35,200,200,350,65,65,n.a.
279,STOELZLE MASNIERES PARFUMERIE,ROUTE NATIONALE,MASNIERES,France,2313,n.a.,n.a.,45,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
313,STORA ENSO CORBEHEM,5 RUE DE CORBEHEM,BREBIERES,France,1712,n.a.,29,68,22,155,194,213,197,0,252,n.a.,74,227,330,337,350,349,351,362,n.a.
59,STORENGY,12 RUE RAOUL NORDLING,BOIS COLOMBES,France,5210,n.a.,897,"1,018","1,303","1,240","1,032",917,891,n.a.,"1,016",n.a.,848,825,830,873,n.a.,931,936,n.a.,811
